"","V1","label"
"502","2.89120072395896","Total asexual iRBC"
"503","2.36870757157961","Total asexual iRBC"
"504","2.05051109497018","Total asexual iRBC"
"505","2.18227207067536","Total asexual iRBC"
"506","4.65539958395798","Total asexual iRBC"
"507","3.35481107946938","Total asexual iRBC"
"508","2.32355985319599","Total asexual iRBC"
"509","4.75143589748945","Total asexual iRBC"
"510","1.99631888043854","Total asexual iRBC"
"511","4.73225992356527","Total asexual iRBC"
"512","4.65294719613519","Total asexual iRBC"
"513","4.70690433576134","Total asexual iRBC"
"514","3.95986879087226","Total asexual iRBC"
"515","2.20676500095183","Total asexual iRBC"
"516","3.67785612064353","Total asexual iRBC"
"517","4.34294577484471","Total asexual iRBC"
"518","1.90758391409651","Total asexual iRBC"
"519","2.15921546182545","Total asexual iRBC"
"520","4.73585147110877","Total asexual iRBC"
"521","2.48611267698784","Total asexual iRBC"
"522","4.64403985202361","Total asexual iRBC"
"523","4.54855565474227","Total asexual iRBC"
"524","4.58779977037312","Total asexual iRBC"
"525","2.79233993595281","Total asexual iRBC"
"526","4.7164672128743","Total asexual iRBC"
"527","1.88689407412972","Total asexual iRBC"
"528","4.74770212950082","Total asexual iRBC"
"529","2.8462960586578","Total asexual iRBC"
"530","4.52518552844289","Total asexual iRBC"
"531","4.75661521902175","Total asexual iRBC"
"532","2.83390359224377","Total asexual iRBC"
"533","1.85215105593666","Total asexual iRBC"
"534","4.3744143150594","Total asexual iRBC"
"535","3.28570706914353","Total asexual iRBC"
"536","3.36148964331258","Total asexual iRBC"
"537","2.8938169552371","Total asexual iRBC"
"538","4.68583809522038","Total asexual iRBC"
"539","2.05244943261583","Total asexual iRBC"
"540","1.91217312536783","Total asexual iRBC"
"541","2.40986358594248","Total asexual iRBC"
"542","3.67453877860732","Total asexual iRBC"
"543","2.11685582458111","Total asexual iRBC"
"544","4.157824167494","Total asexual iRBC"
"545","4.7652867733379","Total asexual iRBC"
"546","4.3162914394987","Total asexual iRBC"
"547","2.34757437836201","Total asexual iRBC"
"548","4.7158515705939","Total asexual iRBC"
"549","2.85387590698319","Total asexual iRBC"
"550","3.85436686337725","Total asexual iRBC"
"551","4.70764628965348","Total asexual iRBC"
"552","4.72571893708715","Total asexual iRBC"
"553","4.48051613162313","Total asexual iRBC"
"554","4.14570834374569","Total asexual iRBC"
"555","3.80661230071378","Total asexual iRBC"
"556","1.89948269420075","Total asexual iRBC"
"557","2.33611651261219","Total asexual iRBC"
"558","1.86874596735356","Total asexual iRBC"
"559","4.44997952384212","Total asexual iRBC"
"560","4.16895991033433","Total asexual iRBC"
"561","4.71680778285439","Total asexual iRBC"
"562","2.05656897799786","Total asexual iRBC"
"563","3.50541892822586","Total asexual iRBC"
"564","1.93576892989286","Total asexual iRBC"
"565","2.77645566858961","Total asexual iRBC"
"566","2.87025921788","Total asexual iRBC"
"567","4.54201252519249","Total asexual iRBC"
"568","2.57679892174363","Total asexual iRBC"
"569","1.83639156341607","Total asexual iRBC"
"570","2.79603588695841","Total asexual iRBC"
"571","4.26092235637356","Total asexual iRBC"
"572","4.71828728526091","Total asexual iRBC"
"573","1.93497509876644","Total asexual iRBC"
"574","2.65185818792793","Total asexual iRBC"
"575","4.55041038598627","Total asexual iRBC"
"576","4.75425486792041","Total asexual iRBC"
"577","4.17342624036051","Total asexual iRBC"
"578","4.67158248197959","Total asexual iRBC"
"579","4.75448379689891","Total asexual iRBC"
"580","3.61674665541729","Total asexual iRBC"
"581","3.027602848956","Total asexual iRBC"
"582","4.70876798798164","Total asexual iRBC"
"583","2.52061645644076","Total asexual iRBC"
"584","4.31520722017599","Total asexual iRBC"
"585","3.62341735960717","Total asexual iRBC"
"586","4.64739756463302","Total asexual iRBC"
"587","2.3574064276079","Total asexual iRBC"
"588","4.57027977791371","Total asexual iRBC"
"589","2.05443152138389","Total asexual iRBC"
"590","4.72385097846587","Total asexual iRBC"
"591","4.76592446924788","Total asexual iRBC"
"592","2.599820278613","Total asexual iRBC"
"593","4.53926150240922","Total asexual iRBC"
"594","2.14951702241244","Total asexual iRBC"
"595","4.348735509367","Total asexual iRBC"
"596","4.65756302152261","Total asexual iRBC"
"597","3.12286015980357","Total asexual iRBC"
"598","4.75065458180377","Total asexual iRBC"
"599","2.20964381357738","Total asexual iRBC"
"600","2.09467824471034","Total asexual iRBC"
"601","1.59892521460363","Total asexual iRBC"
"602","2.82875859199552","Total asexual iRBC"
"603","3.24508980137773","Total asexual iRBC"
"604","4.25581995617343","Total asexual iRBC"
"605","4.56411335018655","Total asexual iRBC"
"606","2.48238034358682","Total asexual iRBC"
"607","4.75915504552146","Total asexual iRBC"
"608","3.9005941897104","Total asexual iRBC"
"609","2.56264599314116","Total asexual iRBC"
"610","2.71133814146582","Total asexual iRBC"
"611","2.03054601842788","Total asexual iRBC"
"612","1.77481036392837","Total asexual iRBC"
"613","3.89980875510253","Total asexual iRBC"
"614","2.76928695454423","Total asexual iRBC"
"615","4.75571418099192","Total asexual iRBC"
"616","1.92221936333712","Total asexual iRBC"
"617","2.86928671351089","Total asexual iRBC"
"618","1.99546816187423","Total asexual iRBC"
"619","4.42935228164078","Total asexual iRBC"
"620","4.56952016489215","Total asexual iRBC"
"621","2.40002583557729","Total asexual iRBC"
"622","1.92420935768022","Total asexual iRBC"
"623","2.11566577497779","Total asexual iRBC"
"624","3.96052958244479","Total asexual iRBC"
"625","4.64238952156447","Total asexual iRBC"
"626","4.584655544807","Total asexual iRBC"
"627","4.64048673567735","Total asexual iRBC"
"628","3.73979422266736","Total asexual iRBC"
"629","2.56324560123837","Total asexual iRBC"
"630","3.26097496884289","Total asexual iRBC"
"631","4.76567226089359","Total asexual iRBC"
"632","4.7641435562228","Total asexual iRBC"
"633","2.84777749193408","Total asexual iRBC"
"634","3.41766907862466","Total asexual iRBC"
"635","4.69653497348717","Total asexual iRBC"
"636","3.96266084891484","Total asexual iRBC"
"637","2.63341781504868","Total asexual iRBC"
"638","2.46856534365047","Total asexual iRBC"
"639","4.69113756566427","Total asexual iRBC"
"640","4.71769961273317","Total asexual iRBC"
"641","4.19288004817202","Total asexual iRBC"
"642","1.91964927720675","Total asexual iRBC"
"643","4.54650194039253","Total asexual iRBC"
"644","4.72520049196382","Total asexual iRBC"
"645","2.86000904392366","Total asexual iRBC"
"646","4.7640643733179","Total asexual iRBC"
"647","1.99557106854649","Total asexual iRBC"
"648","4.66553523114059","Total asexual iRBC"
"649","2.06849651845936","Total asexual iRBC"
"650","4.65917221105577","Total asexual iRBC"
"651","1.86358558743263","Total asexual iRBC"
"652","4.60772780542221","Total asexual iRBC"
"653","3.75493258026294","Total asexual iRBC"
"654","4.70517066847157","Total asexual iRBC"
"655","2.65386351719893","Total asexual iRBC"
"656","4.57018246110273","Total asexual iRBC"
"657","2.67350850882839","Total asexual iRBC"
"658","4.67639886988837","Total asexual iRBC"
"659","4.56001291489076","Total asexual iRBC"
"660","3.19326634621494","Total asexual iRBC"
"661","1.9176934807542","Total asexual iRBC"
"662","2.02050264563202","Total asexual iRBC"
"663","3.11634310274989","Total asexual iRBC"
"664","4.53356606477955","Total asexual iRBC"
"665","4.16758805013293","Total asexual iRBC"
"666","4.73067704988934","Total asexual iRBC"
"667","4.50222085447711","Total asexual iRBC"
"668","3.92739098114024","Total asexual iRBC"
"669","1.91041446612386","Total asexual iRBC"
"670","2.03982018242485","Total asexual iRBC"
"671","3.95271503955619","Total asexual iRBC"
"672","1.9305821937386","Total asexual iRBC"
"673","4.11860462346358","Total asexual iRBC"
"674","2.98893862986332","Total asexual iRBC"
"675","3.84075194356576","Total asexual iRBC"
"676","2.0963749284981","Total asexual iRBC"
"677","2.29453321198958","Total asexual iRBC"
"678","4.71679982884847","Total asexual iRBC"
"679","4.29680731169697","Total asexual iRBC"
"680","4.72824212614784","Total asexual iRBC"
"681","4.24510704648228","Total asexual iRBC"
"682","4.69819223924591","Total asexual iRBC"
"683","4.6073932036874","Total asexual iRBC"
"684","2.43057954197044","Total asexual iRBC"
"685","2.70287367638309","Total asexual iRBC"
"686","4.72317733255712","Total asexual iRBC"
"687","4.49819772542162","Total asexual iRBC"
"688","4.75891837942098","Total asexual iRBC"
"689","3.90538892703898","Total asexual iRBC"
"690","2.36077753589062","Total asexual iRBC"
"691","2.64199812383261","Total asexual iRBC"
"692","4.15775856560415","Total asexual iRBC"
"693","3.79060073730607","Total asexual iRBC"
"694","1.94283866623947","Total asexual iRBC"
"695","4.75568518924286","Total asexual iRBC"
"696","4.22452002825402","Total asexual iRBC"
"697","4.58111649453288","Total asexual iRBC"
"698","4.41432324041974","Total asexual iRBC"
"699","4.61438438234624","Total asexual iRBC"
"700","1.96096158017076","Total asexual iRBC"
"701","4.26399410372141","Total asexual iRBC"
"702","4.0270727801944","Total asexual iRBC"
"703","1.93410279855189","Total asexual iRBC"
"704","2.17141435521063","Total asexual iRBC"
"705","4.73878769782725","Total asexual iRBC"
"706","2.28320177550352","Total asexual iRBC"
"707","4.37123339582821","Total asexual iRBC"
"708","4.44628871956236","Total asexual iRBC"
"709","4.7151610357985","Total asexual iRBC"
"710","3.16434913333003","Total asexual iRBC"
"711","4.64127084525955","Total asexual iRBC"
"712","1.92176226086113","Total asexual iRBC"
"713","2.33939917110265","Total asexual iRBC"
"714","4.65373549239228","Total asexual iRBC"
"715","3.65570034480441","Total asexual iRBC"
"716","1.90299962916083","Total asexual iRBC"
"717","4.61816056675766","Total asexual iRBC"
"718","4.56746216167902","Total asexual iRBC"
"719","2.9401636171486","Total asexual iRBC"
"720","1.78651042372165","Total asexual iRBC"
"721","4.52483653930594","Total asexual iRBC"
"722","3.20022300791179","Total asexual iRBC"
"723","3.21312034771838","Total asexual iRBC"
"724","4.23846959895291","Total asexual iRBC"
"725","4.39125943298302","Total asexual iRBC"
"726","1.75348168577811","Total asexual iRBC"
"727","3.02724897317679","Total asexual iRBC"
"728","3.26873477910265","Total asexual iRBC"
"729","4.7659614123572","Total asexual iRBC"
"730","1.73235376810266","Total asexual iRBC"
"731","4.19038330438685","Total asexual iRBC"
"732","4.73107779735474","Total asexual iRBC"
"733","3.92192853386178","Total asexual iRBC"
"734","3.55971760213741","Total asexual iRBC"
"735","2.08151403925831","Total asexual iRBC"
"736","4.69039325280376","Total asexual iRBC"
"737","3.33432599673131","Total asexual iRBC"
"738","4.59525930804075","Total asexual iRBC"
"739","4.56270714282573","Total asexual iRBC"
"740","3.79611381755472","Total asexual iRBC"
"741","4.73546200598052","Total asexual iRBC"
"742","4.27847914779772","Total asexual iRBC"
"743","4.24066497252257","Total asexual iRBC"
"744","4.26494088463962","Total asexual iRBC"
"745","1.95004966932213","Total asexual iRBC"
"746","4.57386525230218","Total asexual iRBC"
"747","4.72942540669062","Total asexual iRBC"
"748","4.67515513038272","Total asexual iRBC"
"749","4.52177862376629","Total asexual iRBC"
"750","1.89612104163566","Total asexual iRBC"
"751","2.26035688762454","Total asexual iRBC"
"752","2.4170355707996","Total asexual iRBC"
"753","4.67141970220066","Total asexual iRBC"
"754","4.69738483611774","Total asexual iRBC"
"755","4.09545111292784","Total asexual iRBC"
"756","1.92421191465511","Total asexual iRBC"
"757","3.60011016934369","Total asexual iRBC"
"758","4.58556552750456","Total asexual iRBC"
"759","2.42994180670616","Total asexual iRBC"
"760","1.97856207913066","Total asexual iRBC"
"761","1.89857440198679","Total asexual iRBC"
"762","3.36172039751537","Total asexual iRBC"
"763","4.34707251606668","Total asexual iRBC"
"764","2.73521040074236","Total asexual iRBC"
"765","3.73464093689725","Total asexual iRBC"
"766","4.52641017844265","Total asexual iRBC"
"767","4.74011298382416","Total asexual iRBC"
"768","4.21108491590983","Total asexual iRBC"
"769","3.76332001844862","Total asexual iRBC"
"770","1.90702335874085","Total asexual iRBC"
"771","2.07469750853775","Total asexual iRBC"
"772","4.40725860737101","Total asexual iRBC"
"773","2.71308831292231","Total asexual iRBC"
"774","3.53843808467775","Total asexual iRBC"
"775","4.7232766349963","Total asexual iRBC"
"776","4.7445650318146","Total asexual iRBC"
"777","4.676229297237","Total asexual iRBC"
"778","4.28041571199358","Total asexual iRBC"
"779","2.20966531815089","Total asexual iRBC"
"780","3.32244162104908","Total asexual iRBC"
"781","1.95164881881228","Total asexual iRBC"
"782","3.1441367369968","Total asexual iRBC"
"783","1.78412310089216","Total asexual iRBC"
"784","4.7536470382597","Total asexual iRBC"
"785","4.44504385962679","Total asexual iRBC"
"786","3.28870584857757","Total asexual iRBC"
"787","4.66660441940273","Total asexual iRBC"
"788","2.07233289302438","Total asexual iRBC"
"789","1.98167307525139","Total asexual iRBC"
"790","4.4893441628613","Total asexual iRBC"
"791","4.2579350688389","Total asexual iRBC"
"792","4.40995861019988","Total asexual iRBC"
"793","3.2920785855653","Total asexual iRBC"
"794","3.73506133772729","Total asexual iRBC"
"795","3.26579717203556","Total asexual iRBC"
"796","2.01239010197022","Total asexual iRBC"
"797","3.35383049083426","Total asexual iRBC"
"798","2.1079124240272","Total asexual iRBC"
"799","4.52654414304531","Total asexual iRBC"
"800","4.74486374716593","Total asexual iRBC"
"801","4.75122036045388","Total asexual iRBC"
"802","4.63116480149673","Total asexual iRBC"
"803","2.52174812498499","Total asexual iRBC"
"804","3.8809509783892","Total asexual iRBC"
"805","4.55391280190203","Total asexual iRBC"
"806","3.65364611417331","Total asexual iRBC"
"807","4.69140569551337","Total asexual iRBC"
"808","3.07137196769761","Total asexual iRBC"
"809","4.71866128688477","Total asexual iRBC"
"810","2.42680218900448","Total asexual iRBC"
"811","1.40267161707262","Total asexual iRBC"
"812","4.76294535842013","Total asexual iRBC"
"813","4.28308065844324","Total asexual iRBC"
"814","1.89866091620083","Total asexual iRBC"
"815","2.13917074379326","Total asexual iRBC"
"816","4.5570314172995","Total asexual iRBC"
"817","4.74000802836488","Total asexual iRBC"
"818","4.63200837219275","Total asexual iRBC"
"819","4.73296757347451","Total asexual iRBC"
"820","2.56402557780326","Total asexual iRBC"
"821","3.44305896064869","Total asexual iRBC"
"822","2.37120513598118","Total asexual iRBC"
"823","2.21459040243253","Total asexual iRBC"
"824","4.73312027334845","Total asexual iRBC"
"825","4.38200349613355","Total asexual iRBC"
"826","4.44823519941188","Total asexual iRBC"
"827","3.61253826960186","Total asexual iRBC"
"828","4.74445944951273","Total asexual iRBC"
"829","3.96572808792087","Total asexual iRBC"
"830","4.52151611155642","Total asexual iRBC"
"831","1.87409195195887","Total asexual iRBC"
"832","4.15080259368256","Total asexual iRBC"
"833","4.58978450077474","Total asexual iRBC"
"834","4.71423299706416","Total asexual iRBC"
"835","4.43465222544312","Total asexual iRBC"
"836","4.62525919133115","Total asexual iRBC"
"837","4.6521134957468","Total asexual iRBC"
"838","4.44985841972772","Total asexual iRBC"
"839","3.8333294440829","Total asexual iRBC"
"840","4.62768218074766","Total asexual iRBC"
"841","3.60363993396426","Total asexual iRBC"
"842","2.3174042716731","Total asexual iRBC"
"843","4.32621016099037","Total asexual iRBC"
"844","1.84937898961052","Total asexual iRBC"
"845","3.59550032702455","Total asexual iRBC"
"846","4.11939955713814","Total asexual iRBC"
"847","4.43109586913462","Total asexual iRBC"
"848","4.66370314125861","Total asexual iRBC"
"849","3.45143795827679","Total asexual iRBC"
"850","4.03610405864825","Total asexual iRBC"
"851","4.73492769079118","Total asexual iRBC"
"852","4.72641223314275","Total asexual iRBC"
"853","4.73179976827394","Total asexual iRBC"
"854","3.74148829351781","Total asexual iRBC"
"855","4.39174786497269","Total asexual iRBC"
"856","1.96746433108015","Total asexual iRBC"
"857","4.50835778011417","Total asexual iRBC"
"858","2.39911724990775","Total asexual iRBC"
"859","3.99105513373123","Total asexual iRBC"
"860","4.28436713183863","Total asexual iRBC"
"861","3.43090035291169","Total asexual iRBC"
"862","4.55682959018278","Total asexual iRBC"
"863","4.31606082756266","Total asexual iRBC"
"864","1.78117495569268","Total asexual iRBC"
"865","2.47792857238099","Total asexual iRBC"
"866","2.29699618844581","Total asexual iRBC"
"867","1.75395585447614","Total asexual iRBC"
"868","2.72261280760905","Total asexual iRBC"
"869","4.67974878899554","Total asexual iRBC"
"870","2.50708303750534","Total asexual iRBC"
"871","3.42789796252801","Total asexual iRBC"
"872","2.10013736818188","Total asexual iRBC"
"873","3.63309957175412","Total asexual iRBC"
"874","4.42347538803242","Total asexual iRBC"
"875","2.1554574203786","Total asexual iRBC"
"876","4.73438913391606","Total asexual iRBC"
"877","3.52578139322202","Total asexual iRBC"
"878","4.4717609449699","Total asexual iRBC"
"879","3.07973669243946","Total asexual iRBC"
"880","2.7310611305759","Total asexual iRBC"
"881","3.89717110874442","Total asexual iRBC"
"882","2.65082930314574","Total asexual iRBC"
"883","2.13551075143784","Total asexual iRBC"
"884","4.72596699472457","Total asexual iRBC"
"885","2.61228696455327","Total asexual iRBC"
"886","4.66765892164736","Total asexual iRBC"
"887","2.92118705828241","Total asexual iRBC"
"888","3.44681640937663","Total asexual iRBC"
"889","4.52756717407953","Total asexual iRBC"
"890","4.19253538103374","Total asexual iRBC"
"891","4.74902550564556","Total asexual iRBC"
"892","2.18755857013767","Total asexual iRBC"
"893","3.91853657158232","Total asexual iRBC"
"894","4.33575217387629","Total asexual iRBC"
"895","2.47875564813666","Total asexual iRBC"
"896","4.3188537182894","Total asexual iRBC"
"897","4.74442355209593","Total asexual iRBC"
"898","2.2801105567282","Total asexual iRBC"
"899","4.51775947924583","Total asexual iRBC"
"900","4.67228560966492","Total asexual iRBC"
"901","1.8345592427709","Total asexual iRBC"
"902","4.43432953280086","Total asexual iRBC"
"903","4.68835936376304","Total asexual iRBC"
"904","4.76233535220867","Total asexual iRBC"
"905","3.97356840003566","Total asexual iRBC"
"906","1.86602377721056","Total asexual iRBC"
"907","4.65212304644237","Total asexual iRBC"
"908","4.35558017894239","Total asexual iRBC"
"909","4.22731415917987","Total asexual iRBC"
"910","0.762785307002641","Total asexual iRBC"
"911","2.16795805795863","Total asexual iRBC"
"912","1.8801076295145","Total asexual iRBC"
"913","2.3561533829636","Total asexual iRBC"
"914","3.41803891938408","Total asexual iRBC"
"915","4.66413424320989","Total asexual iRBC"
"916","4.35407612161365","Total asexual iRBC"
"917","2.22567304067846","Total asexual iRBC"
"918","3.71779115321162","Total asexual iRBC"
"919","4.39470561572458","Total asexual iRBC"
"920","4.03111797998921","Total asexual iRBC"
"921","4.75676101328916","Total asexual iRBC"
"922","4.42004654761294","Total asexual iRBC"
"923","1.88650051497954","Total asexual iRBC"
"924","3.90515638801796","Total asexual iRBC"
"925","4.73509453511248","Total asexual iRBC"
"926","3.8123534260812","Total asexual iRBC"
"927","3.63007049834018","Total asexual iRBC"
"928","4.74889638816914","Total asexual iRBC"
"929","4.73266268410518","Total asexual iRBC"
"930","4.69668654905987","Total asexual iRBC"
"931","3.3857010875572","Total asexual iRBC"
"932","4.65367669836873","Total asexual iRBC"
"933","4.51549089459716","Total asexual iRBC"
"934","4.36895570306931","Total asexual iRBC"
"935","2.18455413981962","Total asexual iRBC"
"936","4.40331067190142","Total asexual iRBC"
"937","3.34325974508543","Total asexual iRBC"
"938","4.69070410722925","Total asexual iRBC"
"939","4.71131654474847","Total asexual iRBC"
"940","4.31159061597789","Total asexual iRBC"
"941","4.43453246947511","Total asexual iRBC"
"942","2.47731956873973","Total asexual iRBC"
"943","4.43017568601632","Total asexual iRBC"
"944","4.63318829917174","Total asexual iRBC"
"945","4.75115338237049","Total asexual iRBC"
"946","4.73752016335583","Total asexual iRBC"
"947","2.35318193534956","Total asexual iRBC"
"948","3.17592769592318","Total asexual iRBC"
"949","3.98282482216147","Total asexual iRBC"
"950","2.34813242959649","Total asexual iRBC"
"951","2.91306600621626","Total asexual iRBC"
"952","4.30686621396066","Total asexual iRBC"
"953","4.19685289587356","Total asexual iRBC"
"954","4.39890813113925","Total asexual iRBC"
"955","1.94170491476932","Total asexual iRBC"
"956","4.76515091828223","Total asexual iRBC"
"957","2.32048915881239","Total asexual iRBC"
"958","2.37906496786947","Total asexual iRBC"
"959","4.40386934596693","Total asexual iRBC"
"960","2.47625293092961","Total asexual iRBC"
"961","3.11978884116897","Total asexual iRBC"
"962","4.73726256603889","Total asexual iRBC"
"963","4.32923336541226","Total asexual iRBC"
"964","4.62479299403801","Total asexual iRBC"
"965","1.93679766184021","Total asexual iRBC"
"966","2.27665989827239","Total asexual iRBC"
"967","3.96709651066347","Total asexual iRBC"
"968","4.68942224494319","Total asexual iRBC"
"969","4.64811484179393","Total asexual iRBC"
"970","4.03273254649172","Total asexual iRBC"
"971","1.83641052658674","Total asexual iRBC"
"972","3.88513385566511","Total asexual iRBC"
"973","4.4611738565064","Total asexual iRBC"
"974","4.74180810757443","Total asexual iRBC"
"975","4.69333261433607","Total asexual iRBC"
"976","2.53236752414422","Total asexual iRBC"
"977","4.61818398880257","Total asexual iRBC"
"978","2.03877214745839","Total asexual iRBC"
"979","2.50829935591913","Total asexual iRBC"
"980","4.1682256203631","Total asexual iRBC"
"981","3.56375899192747","Total asexual iRBC"
"982","4.71426889750837","Total asexual iRBC"
"983","3.18479463225743","Total asexual iRBC"
"984","2.86592547524408","Total asexual iRBC"
"985","4.1202675656244","Total asexual iRBC"
"986","2.63740950073406","Total asexual iRBC"
"987","4.61425225672695","Total asexual iRBC"
"988","2.33624908391117","Total asexual iRBC"
"989","4.50483815275517","Total asexual iRBC"
"990","4.24145639170214","Total asexual iRBC"
"991","2.25545684857897","Total asexual iRBC"
"992","2.70064984414781","Total asexual iRBC"
"993","4.6429798468873","Total asexual iRBC"
"994","3.89936931862994","Total asexual iRBC"
"995","3.00494717650807","Total asexual iRBC"
"996","2.23780185186725","Total asexual iRBC"
"997","2.1146890735085","Total asexual iRBC"
"998","1.74971952980519","Total asexual iRBC"
"999","4.38946266471588","Total asexual iRBC"
"1000","3.77791463626405","Total asexual iRBC"
