V1,label
3.806708,Total sexual iRBC
4.178344,Total sexual iRBC
0.6626486,Total sexual iRBC
2.278439,Total sexual iRBC
2.688603,Total sexual iRBC
2.357735,Total sexual iRBC
3.314818,Total sexual iRBC
3.922644,Total sexual iRBC
4.186699,Total sexual iRBC
3.77688,Total sexual iRBC
2.37409,Total sexual iRBC
3.544695,Total sexual iRBC
2.563221,Total sexual iRBC
3.931167,Total sexual iRBC
1.251974,Total sexual iRBC
2.935532,Total sexual iRBC
3.620434,Total sexual iRBC
2.42992,Total sexual iRBC
4.082654,Total sexual iRBC
2.309964,Total sexual iRBC
2.657321,Total sexual iRBC
4.155601,Total sexual iRBC
4.182902,Total sexual iRBC
2.920219,Total sexual iRBC
3.375148,Total sexual iRBC
3.864631,Total sexual iRBC
1.935648,Total sexual iRBC
2.481104,Total sexual iRBC
3.117806,Total sexual iRBC
3.832369,Total sexual iRBC
2.221844,Total sexual iRBC
3.973618,Total sexual iRBC
2.762511,Total sexual iRBC
4.169653,Total sexual iRBC
4.146638,Total sexual iRBC
4.18273,Total sexual iRBC
3.997111,Total sexual iRBC
1.872712,Total sexual iRBC
1.184109,Total sexual iRBC
3.203443,Total sexual iRBC
2.150777,Total sexual iRBC
3.494871,Total sexual iRBC
4.183456,Total sexual iRBC
4.032558,Total sexual iRBC
4.147132,Total sexual iRBC
4.152371,Total sexual iRBC
2.322635,Total sexual iRBC
1.022142,Total sexual iRBC
3.539983,Total sexual iRBC
2.407697,Total sexual iRBC
4.172093,Total sexual iRBC
4.155776,Total sexual iRBC
2.12108,Total sexual iRBC
4.15394,Total sexual iRBC
2.544655,Total sexual iRBC
2.171252,Total sexual iRBC
2.031087,Total sexual iRBC
2.799197,Total sexual iRBC
3.87256,Total sexual iRBC
3.677661,Total sexual iRBC
3.982659,Total sexual iRBC
3.744176,Total sexual iRBC
2.930541,Total sexual iRBC
3.388795,Total sexual iRBC
2.17023,Total sexual iRBC
2.134785,Total sexual iRBC
4.187615,Total sexual iRBC
3.583479,Total sexual iRBC
4.184537,Total sexual iRBC
2.505625,Total sexual iRBC
2.266726,Total sexual iRBC
3.27082,Total sexual iRBC
2.120087,Total sexual iRBC
3.638281,Total sexual iRBC
4.17837,Total sexual iRBC
2.976049,Total sexual iRBC
2.143704,Total sexual iRBC
3.995019,Total sexual iRBC
2.518778,Total sexual iRBC
1.515039,Total sexual iRBC
2.567391,Total sexual iRBC
4.122953,Total sexual iRBC
4.160142,Total sexual iRBC
2.536121,Total sexual iRBC
3.765084,Total sexual iRBC
3.922587,Total sexual iRBC
3.942333,Total sexual iRBC
3.839569,Total sexual iRBC
2.961084,Total sexual iRBC
1.942829,Total sexual iRBC
4.148569,Total sexual iRBC
2.86985,Total sexual iRBC
2.907511,Total sexual iRBC
2.578875,Total sexual iRBC
4.145452,Total sexual iRBC
2.924363,Total sexual iRBC
4.058652,Total sexual iRBC
4.168818,Total sexual iRBC
3.626386,Total sexual iRBC
2.821002,Total sexual iRBC
4.161246,Total sexual iRBC
2.882701,Total sexual iRBC
4.125137,Total sexual iRBC
3.210536,Total sexual iRBC
4.163374,Total sexual iRBC
2.536061,Total sexual iRBC
2.000887,Total sexual iRBC
3.986433,Total sexual iRBC
4.124408,Total sexual iRBC
4.186879,Total sexual iRBC
4.180724,Total sexual iRBC
3.994144,Total sexual iRBC
3.821487,Total sexual iRBC
3.001509,Total sexual iRBC
2.251628,Total sexual iRBC
2.081559,Total sexual iRBC
3.598711,Total sexual iRBC
4.187778,Total sexual iRBC
4.097341,Total sexual iRBC
2.642614,Total sexual iRBC
4.184097,Total sexual iRBC
3.142618,Total sexual iRBC
1.479537,Total sexual iRBC
3.214946,Total sexual iRBC
4.163958,Total sexual iRBC
2.911185,Total sexual iRBC
3.115015,Total sexual iRBC
3.890794,Total sexual iRBC
3.213344,Total sexual iRBC
2.154448,Total sexual iRBC
1.241847,Total sexual iRBC
3.401212,Total sexual iRBC
3.326958,Total sexual iRBC
3.646824,Total sexual iRBC
3.433677,Total sexual iRBC
2.615053,Total sexual iRBC
2.789382,Total sexual iRBC
0.1653806,Total sexual iRBC
2.04516,Total sexual iRBC
4.032766,Total sexual iRBC
4.013481,Total sexual iRBC
2.404898,Total sexual iRBC
4.118737,Total sexual iRBC
4.116406,Total sexual iRBC
4.164828,Total sexual iRBC
3.516405,Total sexual iRBC
2.189977,Total sexual iRBC
3.186361,Total sexual iRBC
4.187417,Total sexual iRBC
2.647681,Total sexual iRBC
2.24774,Total sexual iRBC
4.068508,Total sexual iRBC
2.880312,Total sexual iRBC
1.837473,Total sexual iRBC
4.169726,Total sexual iRBC
2.277433,Total sexual iRBC
3.412616,Total sexual iRBC
4.186834,Total sexual iRBC
1.814361,Total sexual iRBC
4.155614,Total sexual iRBC
2.239521,Total sexual iRBC
3.989788,Total sexual iRBC
3.678182,Total sexual iRBC
3.068352,Total sexual iRBC
1.792833,Total sexual iRBC
2.246284,Total sexual iRBC
2.203397,Total sexual iRBC
2.11747,Total sexual iRBC
0.4424563,Total sexual iRBC
2.646741,Total sexual iRBC
4.076475,Total sexual iRBC
3.770345,Total sexual iRBC
1.382072,Total sexual iRBC
4.158308,Total sexual iRBC
4.017202,Total sexual iRBC
4.13251,Total sexual iRBC
2.352844,Total sexual iRBC
2.602295,Total sexual iRBC
3.033542,Total sexual iRBC
2.399529,Total sexual iRBC
3.971984,Total sexual iRBC
1.86218,Total sexual iRBC
2.288608,Total sexual iRBC
2.767238,Total sexual iRBC
3.772209,Total sexual iRBC
4.010793,Total sexual iRBC
1.07257,Total sexual iRBC
4.167395,Total sexual iRBC
4.164224,Total sexual iRBC
3.679217,Total sexual iRBC
4.105707,Total sexual iRBC
4.183769,Total sexual iRBC
3.342172,Total sexual iRBC
4.093804,Total sexual iRBC
3.733794,Total sexual iRBC
2.103143,Total sexual iRBC
3.307298,Total sexual iRBC
2.80799,Total sexual iRBC
3.609844,Total sexual iRBC
3.000733,Total sexual iRBC
3.81648,Total sexual iRBC
1.002613,Total sexual iRBC
1.824888,Total sexual iRBC
4.187671,Total sexual iRBC
4.119689,Total sexual iRBC
4.164858,Total sexual iRBC
4.0312,Total sexual iRBC
3.934029,Total sexual iRBC
2.877384,Total sexual iRBC
4.081796,Total sexual iRBC
2.978997,Total sexual iRBC
4.182042,Total sexual iRBC
3.933994,Total sexual iRBC
4.177685,Total sexual iRBC
2.927427,Total sexual iRBC
2.627459,Total sexual iRBC
4.047001,Total sexual iRBC
2.22674,Total sexual iRBC
2.692702,Total sexual iRBC
4.023218,Total sexual iRBC
3.554478,Total sexual iRBC
3.420062,Total sexual iRBC
1.454888,Total sexual iRBC
4.177242,Total sexual iRBC
4.007766,Total sexual iRBC
3.69556,Total sexual iRBC
4.170927,Total sexual iRBC
3.377253,Total sexual iRBC
4.081629,Total sexual iRBC
2.34096,Total sexual iRBC
0.9129219,Total sexual iRBC
4.14627,Total sexual iRBC
2.210933,Total sexual iRBC
4.15561,Total sexual iRBC
1.39637,Total sexual iRBC
4.137841,Total sexual iRBC
3.830414,Total sexual iRBC
2.143313,Total sexual iRBC
3.358197,Total sexual iRBC
3.606148,Total sexual iRBC
1.443172,Total sexual iRBC
2.275752,Total sexual iRBC
1.908279,Total sexual iRBC
4.035871,Total sexual iRBC
3.629283,Total sexual iRBC
4.056034,Total sexual iRBC
1.001296,Total sexual iRBC
3.564608,Total sexual iRBC
4.162496,Total sexual iRBC
3.764658,Total sexual iRBC
1.984914,Total sexual iRBC
3.262479,Total sexual iRBC
4.168378,Total sexual iRBC
3.021518,Total sexual iRBC
2.575548,Total sexual iRBC
2.310888,Total sexual iRBC
2.209238,Total sexual iRBC
3.91202,Total sexual iRBC
3.912359,Total sexual iRBC
2.188706,Total sexual iRBC
3.971349,Total sexual iRBC
4.012746,Total sexual iRBC
2.041514,Total sexual iRBC
3.60505,Total sexual iRBC
1.856471,Total sexual iRBC
3.962808,Total sexual iRBC
4.107131,Total sexual iRBC
4.131599,Total sexual iRBC
1.877431,Total sexual iRBC
0.6668739,Total sexual iRBC
4.021542,Total sexual iRBC
2.582192,Total sexual iRBC
4.137211,Total sexual iRBC
3.706953,Total sexual iRBC
4.173548,Total sexual iRBC
2.12255,Total sexual iRBC
2.127902,Total sexual iRBC
3.888172,Total sexual iRBC
3.689913,Total sexual iRBC
3.786606,Total sexual iRBC
3.193541,Total sexual iRBC
2.31682,Total sexual iRBC
4.172534,Total sexual iRBC
3.128925,Total sexual iRBC
2.395911,Total sexual iRBC
4.184646,Total sexual iRBC
3.65636,Total sexual iRBC
1.459748,Total sexual iRBC
3.516513,Total sexual iRBC
2.50001,Total sexual iRBC
2.129425,Total sexual iRBC
2.986386,Total sexual iRBC
2.569445,Total sexual iRBC
3.891196,Total sexual iRBC
3.224832,Total sexual iRBC
4.178627,Total sexual iRBC
4.092997,Total sexual iRBC
4.180176,Total sexual iRBC
4.16571,Total sexual iRBC
3.90412,Total sexual iRBC
3.599715,Total sexual iRBC
1.055719,Total sexual iRBC
2.190729,Total sexual iRBC
4.159133,Total sexual iRBC
1.957204,Total sexual iRBC
4.147299,Total sexual iRBC
4.179313,Total sexual iRBC
4.103235,Total sexual iRBC
3.208874,Total sexual iRBC
1.958537,Total sexual iRBC
4.184157,Total sexual iRBC
2.541128,Total sexual iRBC
2.044612,Total sexual iRBC
3.339352,Total sexual iRBC
3.155556,Total sexual iRBC
0.2501128,Total sexual iRBC
4.067184,Total sexual iRBC
2.529167,Total sexual iRBC
3.075448,Total sexual iRBC
4.182335,Total sexual iRBC
2.41299,Total sexual iRBC
3.755967,Total sexual iRBC
3.023631,Total sexual iRBC
3.929204,Total sexual iRBC
4.17291,Total sexual iRBC
3.931477,Total sexual iRBC
3.556337,Total sexual iRBC
2.017885,Total sexual iRBC
3.231357,Total sexual iRBC
4.168022,Total sexual iRBC
3.073907,Total sexual iRBC
2.688637,Total sexual iRBC
4.031639,Total sexual iRBC
2.429425,Total sexual iRBC
3.363267,Total sexual iRBC
0.9263091,Total sexual iRBC
2.91056,Total sexual iRBC
3.386608,Total sexual iRBC
3.783796,Total sexual iRBC
4.165812,Total sexual iRBC
4.063842,Total sexual iRBC
2.440762,Total sexual iRBC
1.420907,Total sexual iRBC
3.924183,Total sexual iRBC
3.530943,Total sexual iRBC
2.710204,Total sexual iRBC
4.020431,Total sexual iRBC
3.865975,Total sexual iRBC
4.10605,Total sexual iRBC
3.375067,Total sexual iRBC
4.156446,Total sexual iRBC
4.082733,Total sexual iRBC
2.503563,Total sexual iRBC
3.016343,Total sexual iRBC
4.025226,Total sexual iRBC
4.126425,Total sexual iRBC
2.294985,Total sexual iRBC
2.867701,Total sexual iRBC
4.186135,Total sexual iRBC
0.5337929,Total sexual iRBC
0.5032693,Total sexual iRBC
2.615903,Total sexual iRBC
3.550313,Total sexual iRBC
3.851485,Total sexual iRBC
4.033417,Total sexual iRBC
3.844692,Total sexual iRBC
2.83904,Total sexual iRBC
3.867264,Total sexual iRBC
3.885943,Total sexual iRBC
2.224555,Total sexual iRBC
2.589659,Total sexual iRBC
2.890308,Total sexual iRBC
1.221118,Total sexual iRBC
3.403048,Total sexual iRBC
4.076057,Total sexual iRBC
3.883469,Total sexual iRBC
3.047588,Total sexual iRBC
3.215693,Total sexual iRBC
4.085663,Total sexual iRBC
2.563109,Total sexual iRBC
2.900266,Total sexual iRBC
3.732771,Total sexual iRBC
4.174428,Total sexual iRBC
4.177938,Total sexual iRBC
2.578196,Total sexual iRBC
3.346675,Total sexual iRBC
2.60141,Total sexual iRBC
3.647476,Total sexual iRBC
3.55712,Total sexual iRBC
2.715943,Total sexual iRBC
3.740932,Total sexual iRBC
0.1570914,Total sexual iRBC
2.674607,Total sexual iRBC
4.095911,Total sexual iRBC
2.529506,Total sexual iRBC
3.047137,Total sexual iRBC
4.183899,Total sexual iRBC
1.821328,Total sexual iRBC
3.536404,Total sexual iRBC
4.120302,Total sexual iRBC
2.117432,Total sexual iRBC
1.049739,Total sexual iRBC
3.248483,Total sexual iRBC
4.142328,Total sexual iRBC
0.6811969,Total sexual iRBC
4.182528,Total sexual iRBC
0.7236061,Total sexual iRBC
3.832343,Total sexual iRBC
2.129445,Total sexual iRBC
4.180354,Total sexual iRBC
4.128277,Total sexual iRBC
4.086023,Total sexual iRBC
3.921419,Total sexual iRBC
3.709009,Total sexual iRBC
2.116903,Total sexual iRBC
3.158125,Total sexual iRBC
3.895501,Total sexual iRBC
2.190936,Total sexual iRBC
3.600195,Total sexual iRBC
3.915352,Total sexual iRBC
4.168171,Total sexual iRBC
4.17622,Total sexual iRBC
3.604123,Total sexual iRBC
4.175787,Total sexual iRBC
4.178454,Total sexual iRBC
2.909988,Total sexual iRBC
3.545982,Total sexual iRBC
3.857839,Total sexual iRBC
4.185088,Total sexual iRBC
0.2076938,Total sexual iRBC
2.727277,Total sexual iRBC
4.145758,Total sexual iRBC
4.033999,Total sexual iRBC
4.186854,Total sexual iRBC
3.482023,Total sexual iRBC
4.07732,Total sexual iRBC
4.161288,Total sexual iRBC
2.18243,Total sexual iRBC
4.185535,Total sexual iRBC
1.993237,Total sexual iRBC
3.728164,Total sexual iRBC
2.62571,Total sexual iRBC
1.576602,Total sexual iRBC
4.162008,Total sexual iRBC
3.833999,Total sexual iRBC
2.117696,Total sexual iRBC
4.082105,Total sexual iRBC
2.730012,Total sexual iRBC
2.832861,Total sexual iRBC
4.161415,Total sexual iRBC
3.819575,Total sexual iRBC
3.645039,Total sexual iRBC
2.345074,Total sexual iRBC
3.786334,Total sexual iRBC
2.693616,Total sexual iRBC
0.9590913,Total sexual iRBC
2.184927,Total sexual iRBC
4.179308,Total sexual iRBC
3.36739,Total sexual iRBC
1.841296,Total sexual iRBC
3.938053,Total sexual iRBC
3.158833,Total sexual iRBC
4.105389,Total sexual iRBC
3.41522,Total sexual iRBC
0.4661982,Total sexual iRBC
2.245313,Total sexual iRBC
4.116915,Total sexual iRBC
4.170822,Total sexual iRBC
4.119156,Total sexual iRBC
2.201611,Total sexual iRBC
3.871221,Total sexual iRBC
4.179524,Total sexual iRBC
2.499784,Total sexual iRBC
3.959998,Total sexual iRBC
4.035173,Total sexual iRBC
3.704547,Total sexual iRBC
1.850807,Total sexual iRBC
3.126045,Total sexual iRBC
2.661486,Total sexual iRBC
2.961081,Total sexual iRBC
3.179248,Total sexual iRBC
2.540029,Total sexual iRBC
3.764994,Total sexual iRBC
3.655502,Total sexual iRBC
3.940743,Total sexual iRBC
4.133785,Total sexual iRBC
1.816547,Total sexual iRBC
3.740849,Total sexual iRBC
3.152153,Total sexual iRBC
2.499464,Total sexual iRBC
4.028034,Total sexual iRBC
4.121871,Total sexual iRBC
1.52729,Total sexual iRBC
2.212368,Total sexual iRBC
2.440491,Total sexual iRBC
3.605204,Total sexual iRBC
3.282498,Total sexual iRBC
1.733668,Total sexual iRBC
3.217324,Total sexual iRBC
2.666864,Total sexual iRBC
4.066195,Total sexual iRBC